store_id,category_id,week,weekly_sales,units_sold,is_promo
6,8,2025-07-18,2639.04,248,0
6,8,2025-07-25,2914.26,198,0
6,8,2025-08-01,1967.56,136,0
6,8,2025-08-08,3256.59,235,0
6,8,2025-08-15,4224.21,377,1
6,8,2025-08-22,3136.54,377,1
6,8,2025-08-29,3106.94,271,0
6,8,2025-09-05,1530.05,138,0
6,8,2025-09-12,2304.21,195,0
6,8,2025-09-19,1341.36,128,1
6,8,2025-09-26,2334.52,180,1
6,8,2025-10-03,2352.89,170,1
6,8,2025-10-10,1802.22,224,0
6,8,2025-10-17,1533.15,184,0
6,8,2025-10-24,2506.08,244,0
6,8,2025-10-31,1783.97,128,0
6,8,2025-11-07,2618.88,290,0
6,8,2025-11-14,2330.13,286,0
6,8,2025-11-21,3575.22,303,0
6,8,2025-11-28,2172.62,176,0
6,8,2025-12-05,3119.03,290,1
6,8,2025-12-12,4203.7,295,0
6,8,2025-12-19,3667.14,251,1
6,8,2025-12-26,5383.64,510,0
7,1,2023-01-06,2187.12,193,1
7,1,2023-01-13,2165.48,234,0
7,1,2023-01-20,2902.71,208,0
7,1,2023-01-27,2040.42,160,0
7,1,2023-02-03,2302.18,166,1
7,1,2023-02-10,3279.81,377,0
7,1,2023-02-17,2540.27,220,0
7,1,2023-02-24,2283.03,233,0
7,1,2023-03-03,2862.59,254,0
7,1,2023-03-10,2309.64,193,0
7,1,2023-03-17,2762.39,226,0
7,1,2023-03-24,1703.58,157,0
7,1,2023-03-31,2959.07,234,0
7,1,2023-04-07,2614.62,222,0
7,1,2023-04-14,3378.5,357,1
7,1,2023-04-21,2327.68,209,0
7,1,2023-04-28,1784.89,161,0
7,1,2023-05-05,1921.05,152,0
7,1,2023-05-12,2761.35,274,0
7,1,2023-05-19,2317.05,212,0
7,1,2023-05-26,2449.74,193,1
7,1,2023-06-02,2224.6,153,0
7,1,2023-06-09,3618.11,254,1
7,1,2023-06-16,1946.18,138,0
7,1,2023-06-23,1516.89,153,0
7,1,2023-06-30,2126.48,174,0
7,1,2023-07-07,3553.12,376,0
7,1,2023-07-14,2103.51,211,0
7,1,2023-07-21,1880.58,172,0
7,1,2023-07-28,1817.73,224,0
7,1,2023-08-04,2223.34,216,0
7,1,2023-08-11,1941.88,179,0
7,1,2023-08-18,1748.34,116,1
7,1,2023-08-25,1926.58,195,0
7,1,2023-09-01,1760.64,177,0
7,1,2023-09-08,1951.72,161,0
7,1,2023-09-15,2192.52,266,0
7,1,2023-09-22,2222.36,150,0
7,1,2023-09-29,1656.0,144,0
7,1,2023-10-06,1762.97,180,0
7,1,2023-10-13,2178.79,236,0
7,1,2023-10-20,1738.39,215,0
7,1,2023-10-27,2044.43,145,0
7,1,2023-11-03,1820.73,140,1
7,1,2023-11-10,1572.28,138,0
7,1,2023-11-17,2512.28,169,0
7,1,2023-11-24,3518.37,275,0
7,1,2023-12-01,2249.19,272,0
7,1,2023-12-08,1996.94,158,0
7,1,2023-12-15,2346.8,191,1
7,1,2023-12-22,2814.3,294,0
7,1,2023-12-29,2168.81,167,1
7,1,2024-01-05,2645.55,226,0
7,1,2024-01-12,2689.85,209,0
7,1,2024-01-19,2769.08,296,0
7,1,2024-01-26,3974.07,273,1
7,1,2024-02-02,2725.64,256,0
7,1,2024-02-09,4908.93,514,1
7,1,2024-02-16,2436.3,236,1
7,1,2024-02-23,3298.05,272,0
7,1,2024-03-01,3265.75,248,0
7,1,2024-03-08,2403.59,267,0
7,1,2024-03-15,3632.57,301,1
7,1,2024-03-22,4591.46,348,1
7,1,2024-03-29,3344.15,316,0
7,1,2024-04-05,2798.58,286,0
7,1,2024-04-12,3474.53,344,0
7,1,2024-04-19,4207.73,312,0
7,1,2024-04-26,2351.99,256,0
7,1,2024-05-03,4301.91,333,1
7,1,2024-05-10,3293.97,315,0
7,1,2024-05-17,2922.59,201,1
7,1,2024-05-24,3951.32,465,1
7,1,2024-05-31,2695.27,188,0
7,1,2024-06-07,2784.0,243,0
7,1,2024-06-14,3154.28,214,0
7,1,2024-06-21,3062.53,262,0
7,1,2024-06-28,2978.63,316,0
7,1,2024-07-05,5198.48,615,0
7,1,2024-07-12,2539.51,299,0
7,1,2024-07-19,2505.59,265,1
7,1,2024-07-26,2774.51,246,0
7,1,2024-08-02,2537.57,197,0
7,1,2024-08-09,2600.44,257,1
7,1,2024-08-16,2054.12,234,0
7,1,2024-08-23,2802.65,201,0
7,1,2024-08-30,1411.51,156,0
7,1,2024-09-06,2272.57,179,0
7,1,2024-09-13,1903.51,221,0
7,1,2024-09-20,2282.11,177,0
7,1,2024-09-27,1826.16,195,0
7,1,2024-10-04,2287.94,204,0
7,1,2024-10-11,2546.76,181,0
7,1,2024-10-18,1968.6,233,0
7,1,2024-10-25,2507.01,184,1
7,1,2024-11-01,2924.56,283,1
7,1,2024-11-08,2606.52,263,0
7,1,2024-11-15,3266.07,236,0
7,1,2024-11-22,3080.12,310,0
7,1,2024-11-29,2862.04,198,1
7,1,2024-12-06,2587.18,278,1
7,1,2024-12-13,1603.87,190,0
7,1,2024-12-20,3316.35,410,0
7,1,2024-12-27,3804.89,304,0
7,1,2025-01-03,2419.68,227,0
7,1,2025-01-10,3576.29,434,0
7,1,2025-01-17,3744.75,250,0
7,1,2025-01-24,3670.32,290,0
7,1,2025-01-31,3151.06,213,0
7,1,2025-02-07,4936.3,582,0
7,1,2025-02-14,2978.05,370,0
7,1,2025-02-21,4098.26,511,0
7,1,2025-02-28,3335.21,265,0
7,1,2025-03-07,4577.2,384,0
7,1,2025-03-14,5097.42,506,1
7,1,2025-03-21,3003.85,367,0
7,1,2025-03-28,5661.28,487,1
7,1,2025-04-04,4598.8,444,0
7,1,2025-04-11,4500.62,421,0
7,1,2025-04-18,4539.59,308,0
7,1,2025-04-25,3909.92,287,0
7,1,2025-05-02,4968.17,470,1
7,1,2025-05-09,3713.95,452,0
7,1,2025-05-16,3213.89,327,1
7,1,2025-05-23,4977.95,367,1
7,1,2025-05-30,3311.67,295,1
7,1,2025-06-06,2944.33,354,0
7,1,2025-06-13,3145.25,259,0
7,1,2025-06-20,4261.9,384,1
7,1,2025-06-27,4490.39,539,0
7,1,2025-07-04,4800.32,437,1
7,1,2025-07-11,4316.4,519,0
7,1,2025-07-18,4426.3,393,1
7,1,2025-07-25,3926.77,291,1
7,1,2025-08-01,3117.84,389,1
7,1,2025-08-08,2904.44,255,0
7,1,2025-08-15,2874.56,202,0
7,1,2025-08-22,3068.47,251,0
7,1,2025-08-29,2351.21,284,0
7,1,2025-09-05,3093.09,309,0
7,1,2025-09-12,2583.02,225,0
7,1,2025-09-19,3425.29,310,1
7,1,2025-09-26,2513.46,232,0
7,1,2025-10-03,3186.29,282,0
7,1,2025-10-10,2133.3,142,0
7,1,2025-10-17,3360.66,311,1
7,1,2025-10-24,2051.7,165,0
7,1,2025-10-31,2986.06,229,0
7,1,2025-11-07,2246.03,263,0
7,1,2025-11-14,2714.73,224,0
7,1,2025-11-21,3690.38,276,0
7,1,2025-11-28,5182.46,548,1
7,1,2025-12-05,2727.62,193,0
7,1,2025-12-12,3794.92,276,0
7,1,2025-12-19,5406.26,361,1
7,1,2025-12-26,2752.51,312,0
7,2,2023-01-06,822.24,78,0
7,2,2023-01-13,1110.81,86,1
7,2,2023-01-20,855.12,57,0
7,2,2023-01-27,672.31,45,0
7,2,2023-02-03,720.81,70,0
7,2,2023-02-10,1170.5,119,0
7,2,2023-02-17,675.18,60,0
7,2,2023-02-24,694.14,46,0
7,2,2023-03-03,1130.48,132,0
7,2,2023-03-10,831.61,73,0
7,2,2023-03-17,1105.8,136,0
7,2,2023-03-24,1217.75,123,0
7,2,2023-03-31,1081.01,83,0
7,2,2023-04-07,941.06,78,1
7,2,2023-04-14,1341.75,166,1
7,2,2023-04-21,1351.91,110,0
7,2,2023-04-28,1078.91,113,0
7,2,2023-05-05,973.01,114,0
7,2,2023-05-12,1002.66,78,0
7,2,2023-05-19,760.64,66,0
7,2,2023-05-26,1212.89,99,1
7,2,2023-06-02,1090.34,92,1
7,2,2023-06-09,808.98,77,0
7,2,2023-06-16,1102.98,106,1
7,2,2023-06-23,1130.88,121,1
7,2,2023-06-30,858.9,89,0
7,2,2023-07-07,1404.85,110,1
7,2,2023-07-14,1054.42,104,1
7,2,2023-07-21,876.56,61,1
7,2,2023-07-28,751.37,56,0
7,2,2023-08-04,864.3,84,0
7,2,2023-08-11,697.71,59,0
7,2,2023-08-18,814.09,61,1
7,2,2023-08-25,672.48,70,0
7,2,2023-09-01,1058.79,83,0
7,2,2023-09-08,735.7,70,0
7,2,2023-09-15,656.29,47,0
7,2,2023-09-22,905.85,106,0
7,2,2023-09-29,883.78,102,1
7,2,2023-10-06,783.55,73,0
7,2,2023-10-13,566.28,61,0
7,2,2023-10-20,855.28,89,0
7,2,2023-10-27,686.78,49,0
7,2,2023-11-03,860.46,91,1
7,2,2023-11-10,945.39,99,1
7,2,2023-11-17,1064.34,74,1
7,2,2023-11-24,1030.94,72,0
7,2,2023-12-01,862.25,62,1
7,2,2023-12-08,893.05,104,0
7,2,2023-12-15,788.59,80,0
7,2,2023-12-22,1236.74,93,0
7,2,2023-12-29,1242.63,89,0
7,2,2024-01-05,1353.85,124,0
7,2,2024-01-12,1154.44,113,0
7,2,2024-01-19,934.2,96,0
7,2,2024-01-26,922.93,88,0
7,2,2024-02-02,963.0,65,0
7,2,2024-02-09,1267.14,125,0
7,2,2024-02-16,1434.18,109,1
7,2,2024-02-23,1458.89,119,0
7,2,2024-03-01,1190.27,120,0
7,2,2024-03-08,1429.7,169,0
7,2,2024-03-15,1534.85,125,0
7,2,2024-03-22,1164.19,79,0
7,2,2024-03-29,1529.33,162,0
7,2,2024-04-05,1369.41,127,0
7,2,2024-04-12,1287.68,108,0
7,2,2024-04-19,1784.06,187,0
7,2,2024-04-26,1205.64,130,0
7,2,2024-05-03,1377.87,92,0
7,2,2024-05-10,1516.04,101,1
7,2,2024-05-17,1137.67,113,0
7,2,2024-05-24,1727.54,203,0
7,2,2024-05-31,716.73,48,0
7,2,2024-06-07,1144.63,78,0
7,2,2024-06-14,1198.18,89,0
7,2,2024-06-21,1397.2,134,0
7,2,2024-06-28,1078.95,99,0
7,2,2024-07-05,1569.68,110,0
7,2,2024-07-12,590.49,73,0
7,2,2024-07-19,1229.84,85,1
7,2,2024-07-26,1144.24,100,0
7,2,2024-08-02,746.42,91,0
7,2,2024-08-09,1197.65,105,0
7,2,2024-08-16,983.04,103,0
7,2,2024-08-23,808.97,67,0
7,2,2024-08-30,896.12,89,0
7,2,2024-09-06,586.93,49,1
7,2,2024-09-13,928.76,87,0
7,2,2024-09-20,742.18,92,0
7,2,2024-09-27,883.42,105,0
7,2,2024-10-04,930.31,68,1
7,2,2024-10-11,695.16,54,0
7,2,2024-10-18,1411.49,139,1
7,2,2024-10-25,785.52,91,0
7,2,2024-11-01,772.95,94,0
7,2,2024-11-08,1288.87,111,1
7,2,2024-11-15,902.44,86,0
7,2,2024-11-22,1155.83,95,0
7,2,2024-11-29,1160.26,91,0
7,2,2024-12-06,1278.74,91,1
7,2,2024-12-13,1549.6,156,1
7,2,2024-12-20,1423.61,127,0
7,2,2024-12-27,1806.23,154,1
7,2,2025-01-03,1358.38,113,0
7,2,2025-01-10,1590.29,135,0
7,2,2025-01-17,2091.94,181,1
7,2,2025-01-24,1199.93,102,0
7,2,2025-01-31,1636.58,160,0
7,2,2025-02-07,1466.68,155,1
7,2,2025-02-14,1516.4,114,0
7,2,2025-02-21,1370.03,109,1
7,2,2025-02-28,1410.12,95,0
7,2,2025-03-07,2172.05,200,0
7,2,2025-03-14,2209.9,200,1
7,2,2025-03-21,1198.89,81,0
7,2,2025-03-28,1284.81,142,0
7,2,2025-04-04,2350.26,203,1
7,2,2025-04-11,1919.6,130,0
7,2,2025-04-18,1075.96,72,0
7,2,2025-04-25,1928.56,203,0
7,2,2025-05-02,1652.03,122,0
7,2,2025-05-09,1820.53,194,0
7,2,2025-05-16,1457.12,142,0
7,2,2025-05-23,1737.38,122,1
7,2,2025-05-30,1551.05,131,0
7,2,2025-06-06,1544.0,161,1
7,2,2025-06-13,1462.97,121,1
7,2,2025-06-20,1553.04,124,0
7,2,2025-06-27,1876.31,201,1
7,2,2025-07-04,1509.77,119,0
7,2,2025-07-11,1166.44,112,0
7,2,2025-07-18,1661.27,192,1
7,2,2025-07-25,1591.83,164,1
7,2,2025-08-01,1251.03,87,0
7,2,2025-08-08,985.4,74,0
7,2,2025-08-15,1645.51,141,0
7,2,2025-08-22,1245.55,86,1
7,2,2025-08-29,1182.45,139,0
7,2,2025-09-05,853.44,87,0
7,2,2025-09-12,1048.6,88,0
7,2,2025-09-19,874.94,95,0
7,2,2025-09-26,952.86,73,0
7,2,2025-10-03,1097.72,78,0
7,2,2025-10-10,1308.89,108,0
7,2,2025-10-17,950.05,64,0
7,2,2025-10-24,1122.8,120,0
7,2,2025-10-31,1191.47,87,0
7,2,2025-11-07,1273.73,105,0
7,2,2025-11-14,948.01,82,1
7,2,2025-11-21,1863.13,223,0
7,2,2025-11-28,1332.66,89,0
7,2,2025-12-05,1327.25,120,0
7,2,2025-12-12,1878.96,131,0
7,2,2025-12-19,1447.35,139,1
7,2,2025-12-26,2460.02,226,1
7,3,2023-01-06,1136.81,87,0
7,3,2023-01-13,1467.18,103,1
7,3,2023-01-20,1478.18,107,0
7,3,2023-01-27,1581.82,106,1
7,3,2023-02-03,1417.38,105,0
7,3,2023-02-10,3508.75,395,1
7,3,2023-02-17,1901.84,137,0
7,3,2023-02-24,1817.73,136,0
7,3,2023-03-03,2985.18,305,1
7,3,2023-03-10,2266.19,210,1
7,3,2023-03-17,1869.66,156,0
7,3,2023-03-24,1749.11,152,0
7,3,2023-03-31,2038.51,165,0
7,3,2023-04-07,2132.49,185,0
7,3,2023-04-14,2211.75,217,0
7,3,2023-04-21,2073.29,209,1
7,3,2023-04-28,1367.15,123,0
7,3,2023-05-05,1311.51,109,0
7,3,2023-05-12,2007.23,223,0
7,3,2023-05-19,1960.33,146,0
7,3,2023-05-26,1685.07,202,0
7,3,2023-06-02,2482.48,170,1
7,3,2023-06-09,1874.41,126,0
7,3,2023-06-16,1111.49,125,0
7,3,2023-06-23,1560.52,105,0
7,3,2023-06-30,1636.48,139,0
7,3,2023-07-07,1779.65,145,0
7,3,2023-07-14,1000.65,79,0
7,3,2023-07-21,1413.1,116,0
7,3,2023-07-28,1374.27,146,0
7,3,2023-08-04,1422.51,114,0
7,3,2023-08-11,1445.57,98,0
7,3,2023-08-18,1073.31,111,0
7,3,2023-08-25,1761.24,165,0
7,3,2023-09-01,1199.59,118,0
7,3,2023-09-08,1181.81,94,0
7,3,2023-09-15,1289.77,99,0
7,3,2023-09-22,939.87,81,0
7,3,2023-09-29,448.54,53,0
7,3,2023-10-06,1268.74,123,0
7,3,2023-10-13,1820.24,212,1
7,3,2023-10-20,1581.33,110,0
7,3,2023-10-27,1060.64,83,0
7,3,2023-11-03,1443.6,110,0
7,3,2023-11-10,1767.03,163,0
7,3,2023-11-17,1926.01,221,1
7,3,2023-11-24,1667.54,147,0
7,3,2023-12-01,2233.68,226,1
7,3,2023-12-08,1762.56,180,0
7,3,2023-12-15,1794.8,196,0
7,3,2023-12-22,2224.46,167,0
7,3,2023-12-29,1907.71,190,0
7,3,2024-01-05,2793.83,246,0
7,3,2024-01-12,1277.2,102,0
7,3,2024-01-19,1819.28,171,0
7,3,2024-01-26,2331.8,242,1
7,3,2024-02-02,1448.9,118,1
7,3,2024-02-09,4023.25,451,0
7,3,2024-02-16,1797.17,161,0
7,3,2024-02-23,2215.18,270,1
7,3,2024-03-01,1682.73,120,0
7,3,2024-03-08,2635.97,189,1
7,3,2024-03-15,2578.93,301,0
7,3,2024-03-22,2918.02,262,1
7,3,2024-03-29,2033.15,196,0
7,3,2024-04-05,2622.74,184,0
7,3,2024-04-12,2976.81,238,1
7,3,2024-04-19,3676.05,250,1
7,3,2024-04-26,2631.62,201,1
7,3,2024-05-03,2106.51,141,0
7,3,2024-05-10,2774.65,204,0
7,3,2024-05-17,1924.88,170,0
7,3,2024-05-24,1704.26,136,0
7,3,2024-05-31,2288.37,168,0
7,3,2024-06-07,2473.13,264,0
7,3,2024-06-14,1935.22,150,1
7,3,2024-06-21,3110.34,374,1
7,3,2024-06-28,1480.28,178,0
7,3,2024-07-05,2489.01,221,0
7,3,2024-07-12,2003.3,223,0
7,3,2024-07-19,2449.79,175,0
7,3,2024-07-26,2409.58,164,0
7,3,2024-08-02,2330.77,255,1
7,3,2024-08-09,1665.28,127,0
7,3,2024-08-16,1644.51,112,0
7,3,2024-08-23,2353.35,172,0
7,3,2024-08-30,2057.35,156,0
7,3,2024-09-06,1779.7,151,0
7,3,2024-09-13,1706.95,176,0
7,3,2024-09-20,1665.54,127,0
7,3,2024-09-27,1082.14,111,0
7,3,2024-10-04,837.49,98,0
7,3,2024-10-11,1571.63,173,0
7,3,2024-10-18,1599.87,108,1
7,3,2024-10-25,2137.52,163,1
7,3,2024-11-01,2151.11,207,1
7,3,2024-11-08,1555.28,112,1
7,3,2024-11-15,2302.64,278,1
7,3,2024-11-22,3235.17,290,1
7,3,2024-11-29,2017.93,234,0
7,3,2024-12-06,1765.88,121,0
7,3,2024-12-13,2233.33,159,0
7,3,2024-12-20,2853.96,235,1
7,3,2024-12-27,3938.27,348,1
7,3,2025-01-03,2170.28,218,0
7,3,2025-01-10,3698.96,405,1
7,3,2025-01-17,3014.61,265,0
7,3,2025-01-24,2542.48,262,0
7,3,2025-01-31,2258.72,161,0
7,3,2025-02-07,3059.66,287,0
7,3,2025-02-14,3000.45,217,0
7,3,2025-02-21,2133.65,178,0
7,3,2025-02-28,3165.5,268,0
7,3,2025-03-07,2144.69,266,0
7,3,2025-03-14,3497.83,348,1
7,3,2025-03-21,3253.56,371,0
7,3,2025-03-28,2563.28,217,0
7,3,2025-04-04,3517.57,262,0
7,3,2025-04-11,3403.02,280,1
7,3,2025-04-18,2990.82,361,0
7,3,2025-04-25,1901.87,144,0
7,3,2025-05-02,2194.13,254,0
7,3,2025-05-09,1906.38,134,0
7,3,2025-05-16,3299.96,325,0
7,3,2025-05-23,2637.64,313,0
7,3,2025-05-30,4103.44,502,1
7,3,2025-06-06,1622.7,154,0
7,3,2025-06-13,3550.12,333,1
7,3,2025-06-20,1678.05,143,0
7,3,2025-06-27,2163.94,148,0
7,3,2025-07-04,3309.43,394,0
7,3,2025-07-11,2234.82,162,0
7,3,2025-07-18,2493.16,269,0
7,3,2025-07-25,2500.07,203,1
7,3,2025-08-01,2150.28,177,0
7,3,2025-08-08,2161.77,188,1
7,3,2025-08-15,2372.8,191,0
7,3,2025-08-22,2126.63,203,0
7,3,2025-08-29,2200.0,209,0
7,3,2025-09-05,1996.13,147,0
7,3,2025-09-12,2277.01,153,0
7,3,2025-09-19,1755.6,118,0
7,3,2025-09-26,1980.95,206,0
7,3,2025-10-03,3058.2,325,0
7,3,2025-10-10,1543.39,152,0
7,3,2025-10-17,2409.77,185,0
7,3,2025-10-24,2887.18,359,0
7,3,2025-10-31,2259.94,186,0
7,3,2025-11-07,1138.4,116,0
7,3,2025-11-14,2090.69,145,1
7,3,2025-11-21,2409.16,165,1
7,3,2025-11-28,2428.44,178,0
7,3,2025-12-05,2891.79,254,1
7,3,2025-12-12,3893.35,376,1
7,3,2025-12-19,3321.62,254,0
7,3,2025-12-26,4263.52,321,1
7,4,2023-01-06,726.61,62,1
7,4,2023-01-13,761.78,65,0
7,4,2023-01-20,1024.65,88,0
7,4,2023-01-27,798.05,58,0
7,4,2023-02-03,810.08,97,0
7,4,2023-02-10,1082.97,82,1
7,4,2023-02-17,904.31,111,0
7,4,2023-02-24,770.5,95,0
7,4,2023-03-03,1173.0,98,1
7,4,2023-03-10,852.82,68,0
7,4,2023-03-17,777.58,52,0
7,4,2023-03-24,845.67,76,0
7,4,2023-03-31,1077.91,93,0
7,4,2023-04-07,1099.31,78,1
7,4,2023-04-14,806.63,64,0
7,4,2023-04-21,1365.99,150,0
7,4,2023-04-28,747.84,80,0
7,4,2023-05-05,849.35,68,0
7,4,2023-05-12,874.05,98,0
7,4,2023-05-19,767.52,56,0
7,4,2023-05-26,1021.72,90,1
7,4,2023-06-02,995.85,97,0
7,4,2023-06-09,1282.91,107,1
7,4,2023-06-16,1401.16,104,0
7,4,2023-06-23,976.56,107,1
7,4,2023-06-30,972.45,118,0
7,4,2023-07-07,1528.29,134,1
7,4,2023-07-14,961.81,75,0
7,4,2023-07-21,1122.46,80,0
7,4,2023-07-28,903.67,112,0
7,4,2023-08-04,945.89,95,1
7,4,2023-08-11,880.81,83,1
7,4,2023-08-18,938.98,63,0
7,4,2023-08-25,494.75,47,0
7,4,2023-09-01,703.14,55,0
7,4,2023-09-08,757.07,51,0
7,4,2023-09-15,684.89,85,0
7,4,2023-09-22,691.87,47,0
7,4,2023-09-29,898.49,65,1
7,4,2023-10-06,733.4,81,0
7,4,2023-10-13,1028.67,68,0
7,4,2023-10-20,795.02,86,0
7,4,2023-10-27,970.42,82,0
7,4,2023-11-03,802.58,85,0
7,4,2023-11-10,595.6,64,0
7,4,2023-11-17,722.71,70,0
7,4,2023-11-24,1105.86,94,0
7,4,2023-12-01,1017.47,83,0
7,4,2023-12-08,638.88,72,0
7,4,2023-12-15,1064.82,92,0
7,4,2023-12-22,1751.41,215,1
7,4,2023-12-29,1356.69,100,1
7,4,2024-01-05,1042.21,77,0
7,4,2024-01-12,1065.3,71,0
7,4,2024-01-19,884.82,89,1
7,4,2024-01-26,1108.76,137,0
7,4,2024-02-02,1020.74,108,0
7,4,2024-02-09,2392.68,179,1
7,4,2024-02-16,2055.35,187,1
7,4,2024-02-23,1371.84,99,1
7,4,2024-03-01,1508.68,131,1
7,4,2024-03-08,967.26,101,0
7,4,2024-03-15,1335.16,103,0
7,4,2024-03-22,1626.7,108,1
7,4,2024-03-29,1401.77,125,0
7,4,2024-04-05,1352.08,131,0
7,4,2024-04-12,1330.02,104,0
7,4,2024-04-19,1209.6,121,0
7,4,2024-04-26,1712.11,142,0
7,4,2024-05-03,1663.45,175,1
7,4,2024-05-10,1386.24,101,0
7,4,2024-05-17,1199.16,83,0
7,4,2024-05-24,1496.37,166,0
7,4,2024-05-31,1116.85,97,1
7,4,2024-06-07,1277.66,97,0
7,4,2024-06-14,1348.19,92,0
7,4,2024-06-21,997.02,82,0
7,4,2024-06-28,1536.87,131,0
7,4,2024-07-05,1493.93,112,0
7,4,2024-07-12,1120.44,81,1
7,4,2024-07-19,1056.07,100,0
7,4,2024-07-26,990.96,82,1
7,4,2024-08-02,816.28,75,0
7,4,2024-08-09,784.84,70,0
7,4,2024-08-16,649.54,64,0
7,4,2024-08-23,863.21,96,0
7,4,2024-08-30,620.2,61,0
7,4,2024-09-06,830.35,92,0
7,4,2024-09-13,568.23,67,0
7,4,2024-09-20,799.54,58,0
7,4,2024-09-27,942.63,70,0
7,4,2024-10-04,713.29,82,0
7,4,2024-10-11,910.07,80,0
7,4,2024-10-18,909.34,73,0
7,4,2024-10-25,777.21,78,0
7,4,2024-11-01,623.38,57,0
7,4,2024-11-08,1181.53,79,0
7,4,2024-11-15,1103.27,90,0
7,4,2024-11-22,1158.52,141,0
7,4,2024-11-29,1311.99,119,0
7,4,2024-12-06,1467.42,152,1
7,4,2024-12-13,1472.48,146,1
7,4,2024-12-20,849.72,62,0
7,4,2024-12-27,1749.29,139,0
7,4,2025-01-03,1454.38,158,0
7,4,2025-01-10,1260.51,154,0
7,4,2025-01-17,1656.74,120,1
7,4,2025-01-24,1459.37,123,0
7,4,2025-01-31,1680.16,123,0
7,4,2025-02-07,2476.78,275,1
7,4,2025-02-14,1917.03,137,1
7,4,2025-02-21,1535.73,124,0
7,4,2025-02-28,1946.37,216,0
7,4,2025-03-07,1887.62,137,1
7,4,2025-03-14,1685.5,145,0
7,4,2025-03-21,1939.68,130,0
7,4,2025-03-28,1760.05,171,1
7,4,2025-04-04,2118.84,261,0
7,4,2025-04-11,1425.05,115,0
7,4,2025-04-18,1317.55,144,0
7,4,2025-04-25,1731.5,156,0
7,4,2025-05-02,1395.69,146,0
7,4,2025-05-09,2328.22,156,0
7,4,2025-05-16,1977.73,153,0
7,4,2025-05-23,2601.38,317,1
7,4,2025-05-30,1245.9,108,0
7,4,2025-06-06,1198.79,101,0
7,4,2025-06-13,1418.13,105,1
7,4,2025-06-20,883.24,101,0
7,4,2025-06-27,1468.85,99,1
7,4,2025-07-04,2140.39,172,0
7,4,2025-07-11,1427.29,136,0
7,4,2025-07-18,1206.6,87,0
7,4,2025-07-25,1322.23,91,0
7,4,2025-08-01,817.85,55,0
7,4,2025-08-08,886.99,69,0
7,4,2025-08-15,1144.87,103,0
7,4,2025-08-22,1155.94,127,0
7,4,2025-08-29,1120.59,135,0
7,4,2025-09-05,935.61,90,0
7,4,2025-09-12,916.96,104,0
7,4,2025-09-19,1171.51,80,0
7,4,2025-09-26,1153.83,85,0
7,4,2025-10-03,812.77,62,1
7,4,2025-10-10,813.76,66,1
7,4,2025-10-17,1467.14,145,0
7,4,2025-10-24,1129.16,103,0
7,4,2025-10-31,1132.38,85,0
7,4,2025-11-07,1151.3,81,1
7,4,2025-11-14,1078.34,81,0
7,4,2025-11-21,1425.29,97,0
7,4,2025-11-28,1782.12,208,1
7,4,2025-12-05,1497.25,123,0
7,4,2025-12-12,1377.8,100,0
7,4,2025-12-19,1385.77,101,0
7,4,2025-12-26,3371.05,229,1
7,5,2023-01-06,1165.8,137,0
7,5,2023-01-13,1134.81,101,1
7,5,2023-01-20,1001.23,124,0
7,5,2023-01-27,1287.24,93,0
7,5,2023-02-03,1250.93,104,0
7,5,2023-02-10,1074.24,108,0
7,5,2023-02-17,1473.19,161,0
7,5,2023-02-24,1336.74,167,0
7,5,2023-03-03,1382.04,93,0
7,5,2023-03-10,1524.27,160,0
7,5,2023-03-17,1264.75,88,0
7,5,2023-03-24,936.36,102,0
7,5,2023-03-31,1648.8,112,1
7,5,2023-04-07,1640.19,161,1
7,5,2023-04-14,1300.34,148,0
7,5,2023-04-21,1345.08,124,0
7,5,2023-04-28,1757.39,194,1
7,5,2023-05-05,1542.83,188,1
7,5,2023-05-12,1096.79,83,0
7,5,2023-05-19,1344.44,132,0
7,5,2023-05-26,1624.6,123,0
7,5,2023-06-02,1405.82,94,0
7,5,2023-06-09,1266.77,158,0
7,5,2023-06-16,1387.09,159,0
7,5,2023-06-23,1163.54,97,0
7,5,2023-06-30,1681.58,112,1
7,5,2023-07-07,1869.86,172,0
7,5,2023-07-14,1428.84,129,1
7,5,2023-07-21,1759.78,148,1
7,5,2023-07-28,1045.54,77,0
7,5,2023-08-04,1054.1,75,0
7,5,2023-08-11,976.19,76,1
7,5,2023-08-18,1142.27,121,0
7,5,2023-08-25,1130.24,80,0
7,5,2023-09-01,1181.94,120,0
7,5,2023-09-08,1116.66,131,0
7,5,2023-09-15,985.85,84,0
7,5,2023-09-22,1034.84,124,1
7,5,2023-09-29,804.79,55,0
7,5,2023-10-06,964.99,101,1
7,5,2023-10-13,835.52,86,0
7,5,2023-10-20,952.41,114,1
7,5,2023-10-27,1110.52,112,1
7,5,2023-11-03,989.65,84,0
7,5,2023-11-10,1382.02,121,1
7,5,2023-11-17,849.39,87,1
7,5,2023-11-24,1650.84,167,0
7,5,2023-12-01,1650.91,194,1
7,5,2023-12-08,1082.24,99,0
7,5,2023-12-15,1267.13,141,0
7,5,2023-12-22,1869.35,231,0
7,5,2023-12-29,1655.74,134,0
7,5,2024-01-05,1085.51,102,0
7,5,2024-01-12,1624.97,124,0
7,5,2024-01-19,1651.17,182,1
7,5,2024-01-26,1068.48,100,0
7,5,2024-02-02,1385.93,136,1
