store_id,category_id,week,weekly_sales,units_sold,is_promo,region,store_type,size_sqft,is_holiday,holiday_name,temperature,fuel_price,cpi,unemployment,lag_1,lag_2,lag_4,rolling_mean_4,rolling_std_4,rolling_mean_8,week_of_year,month,year,store_type_A,store_type_B,store_type_C
6,4,2025-12-26,4903.0,366,1,West,B,92118,1,Christmas,40.4,3.2,218.33,5.66,2405.33,2248.64,2332.52,2334.4500000000003,65.00080768730933,2223.5637500000003,52,12,2025,0,1,0
6,5,2023-03-03,2110.14,183,0,West,B,92118,0,,47.9,3.2,210.63,6.57,2350.87,2109.44,1206.94,2540.81,1393.3287826640199,2150.25375,9,3,2023,0,1,0
6,5,2023-03-10,2957.59,211,1,West,B,92118,0,,48.1,3.2,210.39,6.34,2110.14,2350.87,4495.99,2766.6099999999997,1158.5076897745075,2173.31375,10,3,2023,0,1,0
6,5,2023-03-17,1273.57,97,1,West,B,92118,0,,56.2,3.2,210.85,6.45,2957.59,2110.14,2109.44,2382.0099999999998,400.1956762218531,2252.5387499999997,11,3,2023,0,1,0
6,5,2023-03-24,674.4,70,0,West,B,92118,0,,58.8,3.2,210.78,6.7,1273.57,2957.59,2350.87,2173.0424999999996,697.6496021822126,2348.6587499999996,12,3,2023,0,1,0
6,5,2023-03-31,2148.78,196,1,West,B,92118,0,,59.7,3.2,211.15,6.46,674.4,1273.57,2110.14,1753.925,995.2911986114075,2147.3675,13,3,2023,0,1,0
6,5,2023-04-07,2451.08,183,0,West,B,92118,0,,65.9,3.2,210.87,6.58,2148.78,674.4,2957.59,1763.5849999999998,1000.0769624550564,2265.0975,14,4,2023,0,1,0
6,5,2023-04-14,2432.9,208,0,West,B,92118,0,,66.8,3.2,210.23,6.44,2451.08,2148.78,1273.57,1636.9574999999998,813.0857134962251,2009.4837499999999,15,4,2023,0,1,0
6,5,2023-04-21,2598.4,268,0,West,B,92118,0,,65.8,3.2,210.73,6.48,2432.9,2451.08,674.4,1926.79,846.3229502579571,2049.9162499999998,16,4,2023,0,1,0
6,5,2023-04-28,1379.01,98,0,West,B,92118,0,,72.2,3.2,210.45,6.41,2598.4,2432.9,2148.78,2407.79,187.90324496044923,2080.8575,17,4,2023,0,1,0
6,5,2023-05-05,1925.35,140,0,West,B,92118,0,,70.8,3.19,210.69,6.4,1379.01,2598.4,2451.08,2215.3475,562.4614160026147,1989.4662500000002,18,5,2023,0,1,0
6,5,2023-05-12,1938.53,141,0,West,B,92118,0,,78.8,3.19,211.35,6.33,1925.35,1379.01,2432.9,2083.915,550.3087811099022,1860.43625,19,5,2023,0,1,0
6,5,2023-05-19,2656.25,253,0,West,B,92118,0,,78.2,3.19,211.14,6.45,1938.53,1925.35,2598.4,1960.3224999999998,498.92053725184115,1943.5562499999999,20,5,2023,0,1,0
6,5,2023-05-26,2384.61,209,0,West,B,92118,0,,79.7,3.2,210.79,6.31,2656.25,1938.53,1379.01,1974.7849999999999,523.8004203574734,2191.2875,21,5,2023,0,1,0
6,5,2023-06-02,2277.46,210,0,West,B,92118,0,,79.8,3.2,210.75,6.46,2384.61,2656.25,1925.35,2226.1849999999995,357.4453250032326,2220.76625,22,6,2023,0,1,0
6,5,2023-06-09,2600.21,225,0,West,B,92118,0,,86.8,3.2,211.11,6.5,2277.46,2384.61,1938.53,2314.2124999999996,296.8914203739589,2199.06375,23,6,2023,0,1,0
6,5,2023-06-16,1837.4,168,0,West,B,92118,0,,83.7,3.2,210.79,6.42,2600.21,2277.46,2656.25,2479.6324999999997,178.54567116473922,2219.9775,24,6,2023,0,1,0
6,5,2023-06-23,2317.42,157,0,West,B,92118,0,,83.4,3.2,211.0,6.35,1837.4,2600.21,2384.61,2274.9199999999996,321.07926446076596,2124.8525,25,6,2023,0,1,0
6,5,2023-06-30,1037.85,128,0,West,B,92118,0,,83.9,3.2,211.34,6.42,2317.42,1837.4,2277.46,2258.1225,315.13034978931034,2242.15375,26,6,2023,0,1,0
6,5,2023-07-07,1825.44,124,0,West,B,92118,1,Independence Day,86.5,3.2,211.65,6.34,1037.85,2317.42,2600.21,1948.2199999999998,683.7285546667372,2131.21625,27,7,2023,0,1,0
6,5,2023-07-14,2233.51,205,0,West,B,92118,0,,85.5,3.2,211.53,6.46,1825.44,1037.85,1837.4,1754.5274999999997,529.8965431965609,2117.08,28,7,2023,0,1,0
6,5,2023-07-21,1778.09,128,1,West,B,92118,0,,84.8,3.2,210.71,6.18,2233.51,1825.44,2317.42,1853.5549999999998,584.7226238425633,2064.2375,29,7,2023,0,1,0
6,5,2023-07-28,1712.57,196,0,West,B,92118,0,,83.7,3.21,211.54,6.32,1778.09,2233.51,1037.85,1718.7224999999999,497.8308468663473,1988.4225000000001,30,7,2023,0,1,0
6,5,2023-08-04,2577.04,209,0,West,B,92118,0,,87.4,3.21,211.52,6.15,1712.57,1778.09,1825.44,1887.4024999999997,235.33336544498974,1917.8112500000002,31,8,2023,0,1,0
6,5,2023-08-11,1805.65,206,0,West,B,92118,0,,77.9,3.21,211.67,6.2,2577.04,1712.57,2233.51,2075.3025,406.8907587526809,1914.915,32,8,2023,0,1,0
6,5,2023-08-18,1772.0,121,0,West,B,92118,0,,75.6,3.2,212.08,6.48,1805.65,2577.04,1778.09,1968.3374999999996,407.6751490566134,1910.94625,33,8,2023,0,1,0
6,5,2023-08-25,1330.76,102,0,West,B,92118,0,,72.3,3.21,211.03,6.42,1772.0,1805.65,1712.57,1966.8149999999998,408.6327251130677,1842.7687500000002,34,8,2023,0,1,0
6,5,2023-09-01,1955.63,144,1,West,B,92118,0,,74.1,3.21,211.52,6.26,1330.76,1772.0,2577.04,1871.3624999999997,517.8232761843867,1879.3825,35,9,2023,0,1,0
6,5,2023-09-08,972.53,67,0,West,B,92118,0,,72.9,3.21,211.93,6.17,1955.63,1330.76,1805.65,1716.01,268.951988652246,1895.65625,36,9,2023,0,1,0
6,5,2023-09-15,1662.43,122,0,West,B,92118,0,,66.4,3.21,211.33,6.02,972.53,1955.63,1772.0,1507.7299999999998,442.798096879376,1738.03375,37,9,2023,0,1,0
6,5,2023-09-22,1552.44,133,0,West,B,92118,0,,61.2,3.22,212.29,6.26,1662.43,972.53,1330.76,1480.3374999999999,423.9899859961283,1723.5762499999998,38,9,2023,0,1,0
6,5,2023-09-29,1034.27,90,0,West,B,92118,0,,58.3,3.21,212.01,6.55,1552.44,1662.43,1955.63,1535.7574999999997,412.24683587829264,1703.56,39,9,2023,0,1,0
6,5,2023-10-06,1543.89,187,0,West,B,92118,0,,59.7,3.21,212.2,6.35,1034.27,1552.44,972.53,1305.4174999999998,352.52096631500274,1510.7137500000001,40,10,2023,0,1,0
6,5,2023-10-13,1684.69,117,0,West,B,92118,0,,57.0,3.21,211.83,6.24,1543.89,1034.27,1662.43,1448.2574999999997,281.22060040413777,1477.99375,41,10,2023,0,1,0
6,5,2023-10-20,1503.06,131,0,West,B,92118,0,,53.5,3.21,212.29,6.34,1684.69,1543.89,1552.44,1453.8224999999998,287.0317454423182,1467.0800000000002,42,10,2023,0,1,0
6,5,2023-10-27,1880.27,137,0,West,B,92118,0,,47.1,3.21,212.42,6.13,1503.06,1684.69,1034.27,1441.4775,282.40101078371464,1488.6175,43,10,2023,0,1,0
6,5,2023-11-03,1470.49,100,1,West,B,92118,0,,47.2,3.21,212.22,6.26,1880.27,1503.06,1543.89,1652.9774999999997,170.33584734771586,1479.1975,44,11,2023,0,1,0
6,5,2023-11-10,1722.59,202,0,West,B,92118,0,,44.4,3.21,212.27,6.29,1470.49,1880.27,1684.69,1634.6274999999996,188.9423348317266,1541.4424999999999,45,11,2023,0,1,0
6,5,2023-11-17,2045.1,188,0,West,B,92118,0,,42.5,3.21,212.33,6.27,1722.59,1470.49,1503.06,1644.1024999999997,193.19218641462786,1548.9625,46,11,2023,0,1,0
6,5,2023-11-24,2220.55,216,0,West,B,92118,1,Thanksgiving,42.5,3.21,212.04,6.35,2045.1,1722.59,1880.27,1779.6124999999997,244.55662634994133,1610.545,47,11,2023,0,1,0
6,5,2023-12-01,2953.5,246,0,West,B,92118,0,,38.9,3.22,212.31,6.3,2220.55,2045.1,1470.49,1864.6825,334.05097289435514,1758.83,48,12,2023,0,1,0
6,5,2023-12-08,1271.06,122,0,West,B,92118,0,,39.0,3.21,212.35,6.33,2953.5,2220.55,1722.59,2235.435,521.2409275629328,1935.03125,49,12,2023,0,1,0
6,5,2023-12-15,1841.61,194,0,West,B,92118,0,,36.1,3.21,212.57,6.19,1271.06,2953.5,2045.1,2122.5525,690.6797678314214,1883.3274999999999,50,12,2023,0,1,0
6,5,2023-12-22,2407.4,285,0,West,B,92118,1,Christmas,36.2,3.21,212.8,6.34,1841.61,1271.06,2220.55,2071.68,705.6187305242584,1925.64625,51,12,2023,0,1,0
6,5,2023-12-29,2674.89,239,1,West,B,92118,0,,36.9,3.2,212.23,6.41,2407.4,1841.61,2953.5,2118.3925,724.6863205265661,1991.5375,52,12,2023,0,1,0
6,5,2024-01-05,1807.69,163,0,West,B,92118,0,,30.7,3.2,212.56,6.14,2674.89,2407.4,1271.06,2048.74,624.0699312844134,2142.0875,1,1,2024,0,1,0
6,5,2024-01-12,2421.68,217,0,West,B,92118,0,,34.6,3.2,213.09,6.15,1807.69,2674.89,1841.61,2182.8975,428.0637874098513,2152.725,2,1,2024,0,1,0
6,5,2024-01-19,2838.49,211,1,West,B,92118,0,,34.9,3.2,212.48,6.36,2421.68,1807.69,2407.4,2327.915,367.9381477458773,2199.7975,3,1,2024,0,1,0
6,5,2024-01-26,2934.73,211,0,West,B,92118,0,,35.5,3.2,212.5,6.21,2838.49,2421.68,2674.89,2435.6874999999995,452.41749158456224,2277.04,4,1,2024,0,1,0
6,5,2024-02-02,2885.72,257,1,West,B,92118,0,,38.1,3.2,212.86,6.36,2934.73,2838.49,1807.69,2500.6475,512.8323749774395,2274.69375,5,2,2024,0,1,0
6,5,2024-02-09,3159.24,216,0,West,B,92118,1,Super Bowl,45.2,3.2,213.1,6.17,2885.72,2934.73,2421.68,2770.1549999999997,235.61599952748497,2476.52625,6,2,2024,0,1,0
6,5,2024-02-16,2377.31,207,0,West,B,92118,0,,40.1,3.2,212.9,6.36,3159.24,2885.72,2838.49,2954.5449999999996,142.0074187029326,2641.2299999999996,7,2,2024,0,1,0
6,5,2024-02-23,2642.51,176,0,West,B,92118,0,,48.0,3.2,213.35,6.22,2377.31,3159.24,2934.73,2839.2499999999995,330.1807863378326,2637.46875,8,2,2024,0,1,0
6,5,2024-03-01,3277.94,358,0,West,B,92118,0,,42.5,3.2,213.26,6.23,2642.51,2377.31,2885.72,2766.1949999999997,334.31528038664703,2633.4212500000003,9,3,2024,0,1,0
6,5,2024-03-08,1194.09,92,0,West,B,92118,0,,49.3,3.21,213.3,6.35,3277.94,2642.51,3159.24,2864.25,426.00379787039805,2817.2025,10,3,2024,0,1,0
6,5,2024-03-15,3277.49,319,0,West,B,92118,0,,53.6,3.21,213.27,6.15,1194.09,3277.94,2377.31,2372.9625,872.0472850855055,2663.75375,11,3,2024,0,1,0
6,5,2024-03-22,4484.7,341,1,West,B,92118,0,,57.8,3.2,213.85,6.09,3277.49,1194.09,2642.51,2598.0074999999997,982.6782266973263,2718.62875,12,3,2024,0,1,0
6,5,2024-03-29,3567.6,392,1,West,B,92118,0,,61.2,3.2,213.14,6.14,4484.7,3277.49,3277.94,3058.5549999999994,1367.013973313125,2912.375,13,3,2024,0,1,0
6,5,2024-04-05,1136.87,86,0,West,B,92118,0,,64.4,3.2,212.65,6.22,3567.6,4484.7,1194.09,3130.9699999999993,1389.9883590160043,2997.6099999999997,14,4,2024,0,1,0
6,5,2024-04-12,4788.58,416,0,West,B,92118,0,,64.0,3.2,213.78,6.01,1136.87,3567.6,3277.49,3116.6649999999995,1416.6056917975934,2744.8137500000003,15,4,2024,0,1,0
6,5,2024-04-19,2934.63,282,0,West,B,92118,0,,66.5,3.2,213.21,6.23,4788.58,1136.87,4484.7,3494.4374999999995,1655.1839673860043,3046.2225,16,4,2024,0,1,0
6,5,2024-04-26,3803.1,453,0,West,B,92118,0,,73.3,3.2,213.43,6.11,2934.63,4788.58,3567.6,3106.92,1522.168109923037,3082.7374999999997,17,4,2024,0,1,0
6,5,2024-05-03,3483.82,278,0,West,B,92118,0,,72.8,3.2,213.84,6.27,3803.1,2934.63,1136.87,3165.7949999999996,1550.221783283499,3148.3824999999997,18,5,2024,0,1,0
6,5,2024-05-10,3827.1,271,1,West,B,92118,0,,72.0,3.21,213.02,5.91,3483.82,3803.1,4788.58,3752.5325000000003,778.2721035462729,3434.5987499999997,19,5,2024,0,1,0
6,5,2024-05-17,3910.71,287,0,West,B,92118,0,,74.6,3.21,213.17,6.07,3827.1,3483.82,2934.63,3512.1625,415.6029129168926,3503.3,20,5,2024,0,1,0
6,5,2024-05-24,2237.0,149,0,West,B,92118,0,,77.2,3.21,213.12,5.97,3910.71,3827.1,3803.1,3756.1825000000003,187.34159822369196,3431.55125,21,5,2024,0,1,0
6,5,2024-05-31,2668.0,224,0,West,B,92118,0,,83.1,3.21,213.41,6.05,2237.0,3910.71,3483.82,3364.6575000000003,774.1312415163674,3265.22625,22,5,2024,0,1,0
6,5,2024-06-07,3227.53,297,0,West,B,92118,0,,83.4,3.21,213.83,6.15,2668.0,2237.0,3827.1,3160.7025000000003,837.173606064878,3456.6175,23,6,2024,0,1,0
6,5,2024-06-14,2663.66,284,0,West,B,92118,0,,86.1,3.21,213.91,6.11,3227.53,2668.0,3910.71,3010.8100000000004,724.1289435360742,3261.48625,24,6,2024,0,1,0
6,5,2024-06-21,3081.75,382,0,West,B,92118,0,,83.4,3.21,213.88,6.09,2663.66,3227.53,2237.0,2699.0474999999997,406.2010452452533,3227.615,25,6,2024,0,1,0
6,5,2024-06-28,3968.48,355,0,West,B,92118,0,,85.5,3.21,213.43,6.1,3081.75,2663.66,2668.0,2910.2349999999997,288.4270780746328,3137.44625,26,6,2024,0,1,0
6,5,2024-07-05,3173.25,217,0,West,B,92118,1,Independence Day,86.8,3.21,213.21,6.13,3968.48,3081.75,3227.53,3235.355,544.0475363115538,3198.02875,27,7,2024,0,1,0
6,5,2024-07-12,3142.59,319,0,West,B,92118,0,,83.6,3.21,213.97,6.0,3173.25,3968.48,2663.66,3221.785,544.9839098848131,3116.2974999999997,28,7,2024,0,1,0
6,5,2024-07-19,1748.3,153,0,West,B,92118,0,,85.1,3.2,213.86,6.17,3142.59,3173.25,3081.75,3341.5175,419.7011763445574,3020.2825,29,7,2024,0,1,0
6,5,2024-07-26,4025.04,287,1,West,B,92118,0,,80.6,3.2,214.19,6.16,1748.3,3142.59,3968.48,3008.1549999999997,922.8195661305288,2959.195,30,7,2024,0,1,0
6,5,2024-08-02,3403.28,229,0,West,B,92118,0,,80.1,3.2,214.31,6.13,4025.04,1748.3,3173.25,3022.295,942.659198597247,3128.825,31,8,2024,0,1,0
6,5,2024-08-09,3440.75,230,0,West,B,92118,0,,78.3,3.19,214.19,6.14,3403.28,4025.04,3142.59,3079.8025,961.761024037852,3150.7937500000003,32,8,2024,0,1,0
6,5,2024-08-16,3433.11,269,1,West,B,92118,0,,73.8,3.19,214.43,6.11,3440.75,3403.28,1748.3,3154.3424999999997,979.6374811250358,3247.9300000000003,33,8,2024,0,1,0
6,5,2024-08-23,1119.07,84,0,West,B,92118,0,,76.6,3.19,214.32,6.28,3433.11,3440.75,4025.04,3575.545,300.09909835476094,3291.8500000000004,34,8,2024,0,1,0
6,5,2024-08-30,2508.73,282,0,West,B,92118,0,,71.2,3.19,214.46,6.06,1119.07,3433.11,3403.28,2849.0525,1153.4349666503397,2935.6737500000004,35,8,2024,0,1,0
6,5,2024-09-06,1279.08,129,1,West,B,92118,0,,70.0,3.18,214.14,6.03,2508.73,1119.07,3440.75,2625.415,1095.4197100502934,2852.6087500000003,36,9,2024,0,1,0
6,5,2024-09-13,2519.15,192,0,West,B,92118,0,,68.6,3.19,214.35,5.98,1279.08,2508.73,3433.11,2084.9975000000004,1092.3179476500109,2619.67,37,9,2024,0,1,0
6,5,2024-09-20,2712.86,246,1,West,B,92118,0,,65.5,3.18,214.51,5.95,2519.15,1279.08,1119.07,1856.5075000000002,761.9549104059005,2716.02625,38,9,2024,0,1,0
6,5,2024-09-27,2771.12,200,0,West,B,92118,0,,63.2,3.18,214.75,5.93,2712.86,2519.15,2508.73,2254.955,657.3202551014735,2552.0037500000003,39,9,2024,0,1,0
6,5,2024-10-04,1908.79,208,0,West,B,92118,0,,57.9,3.19,214.43,5.96,2771.12,2712.86,1279.08,2320.5525,702.6194280156222,2472.98375,40,10,2024,0,1,0
6,5,2024-10-11,2270.36,154,0,West,B,92118,0,,53.9,3.19,214.76,6.03,1908.79,2771.12,2519.15,2477.98,394.4497851438141,2281.48875,41,10,2024,0,1,0
6,5,2024-10-18,2489.4,176,0,West,B,92118,0,,52.0,3.19,214.57,6.07,2270.36,1908.79,2712.86,2415.7825000000003,405.260771386771,2136.145,42,10,2024,0,1,0
6,5,2024-10-25,801.77,84,0,West,B,92118,0,,44.4,3.19,214.66,6.04,2489.4,2270.36,2771.12,2359.9175,363.955025094677,2307.43625,43,10,2024,0,1,0
6,5,2024-11-01,2554.44,285,0,West,B,92118,0,,42.5,3.19,215.0,5.95,801.77,2489.4,1908.79,1867.58,749.786872162126,2094.0662500000003,44,11,2024,0,1,0
6,5,2024-11-08,881.81,66,0,West,B,92118,0,,40.4,3.2,214.2,6.11,2554.44,801.77,2270.36,2028.9925,827.1242300636173,2253.48625,45,11,2024,0,1,0
6,5,2024-11-15,1915.42,166,0,West,B,92118,0,,39.1,3.19,214.46,6.09,881.81,2554.44,2489.4,1681.855,970.9368531646792,2048.81875,46,11,2024,0,1,0
6,5,2024-11-22,3648.15,250,0,West,B,92118,1,Thanksgiving,41.4,3.19,214.46,5.99,1915.42,881.81,801.77,1538.3600000000001,846.2102852522311,1949.1387499999998,47,11,2024,0,1,0
6,5,2024-11-29,1112.89,82,0,West,B,92118,0,,35.8,3.19,214.25,5.94,3648.15,1915.42,2554.44,2249.955,1159.2231278604934,2058.7675,48,11,2024,0,1,0
6,5,2024-12-06,3120.72,217,0,West,B,92118,0,,36.0,3.2,214.8,6.05,1112.89,3648.15,881.81,1889.5675,1253.2735640280873,1959.28,49,12,2024,0,1,0
6,5,2024-12-13,3164.83,348,0,West,B,92118,0,,40.0,3.2,215.27,6.01,3120.72,1112.89,1915.42,2449.295,1148.7769846377205,2065.575,50,12,2024,0,1,0
6,5,2024-12-20,4437.37,339,1,West,B,92118,0,,34.3,3.19,215.01,5.85,3164.83,3120.72,3648.15,2761.6475,1124.8373460008943,2150.00375,51,12,2024,0,1,0
6,5,2024-12-27,2176.59,209,0,West,B,92118,1,Christmas,37.2,3.19,215.21,5.98,4437.37,3164.83,1112.89,2958.9525,1373.829116893729,2604.4537499999997,52,12,2024,0,1,0
6,5,2025-01-03,4701.97,341,0,West,B,92118,0,,32.2,3.19,215.53,6.01,2176.59,4437.37,3120.72,3224.8775,927.9905229895069,2557.2225,1,1,2025,0,1,0
6,5,2025-01-10,2501.85,264,1,West,B,92118,0,,34.8,3.19,215.65,5.89,4701.97,2176.59,3164.83,3620.1900000000005,1173.2241630651868,3034.7425,2,1,2025,0,1,0
6,5,2025-01-17,4171.15,337,1,West,B,92118,0,,33.2,3.19,215.28,5.99,2501.85,4701.97,4437.37,3454.4449999999997,1299.0779828144807,3108.04625,3,1,2025,0,1,0
6,5,2025-01-24,3050.09,215,0,West,B,92118,0,,36.1,3.19,215.76,5.82,4171.15,2501.85,2176.59,3387.89,1237.2842634307362,3173.42125,4,1,2025,0,1,0
6,5,2025-01-31,3354.39,245,0,West,B,92118,0,,41.0,3.19,215.43,6.09,3050.09,4171.15,4701.97,3606.265,1008.0885597836505,3415.57125,5,1,2025,0,1,0
6,5,2025-02-07,8740.76,1053,1,West,B,92118,1,Super Bowl,35.0,3.19,215.2,6.08,3354.39,3050.09,2501.85,3269.37,697.0428579841214,3444.7799999999997,6,2,2025,0,1,0
6,5,2025-02-14,2505.86,186,0,West,B,92118,0,,43.4,3.19,215.32,5.92,8740.76,3354.39,4171.15,4829.0975,2650.3854010486257,4141.77125,7,2,2025,0,1,0
6,5,2025-02-21,5361.81,370,0,West,B,92118,0,,45.1,3.19,215.11,5.98,2505.86,8740.76,3050.09,4412.775,2906.5941234200577,3900.3325,8,2,2025,0,1,0
6,5,2025-02-28,4663.42,342,0,West,B,92118,0,,45.0,3.19,215.33,5.7,5361.81,2505.86,3354.39,4990.705,2772.039735002612,4298.485000000001,9,2,2025,0,1,0
6,5,2025-03-07,3873.28,416,0,West,B,92118,0,,45.1,3.19,215.54,5.82,4663.42,5361.81,8740.76,5317.9625,2585.460093424705,4293.66625,10,3,2025,0,1,0
6,5,2025-03-14,4781.43,332,1,West,B,92118,0,,52.5,3.19,215.94,5.9,3873.28,4663.42,2505.86,4101.0925,1225.0559301891797,4465.095,11,3,2025,0,1,0
6,5,2025-03-21,4610.65,410,0,West,B,92118,0,,53.6,3.19,216.27,5.82,4781.43,3873.28,5361.81,4669.985000000001,612.5965977977239,4541.38,12,3,2025,0,1,0
6,5,2025-03-28,3565.32,314,0,West,B,92118,0,,58.9,3.19,215.39,5.99,4610.65,4781.43,4663.42,4482.195,412.17401264515956,4736.45,13,3,2025,0,1,0
6,5,2025-04-04,3791.27,466,0,West,B,92118,0,,61.2,3.2,215.97,6.11,3565.32,4610.65,3873.28,4207.67,581.9575049205437,4762.81625,14,4,2025,0,1,0
6,5,2025-04-11,4246.78,340,0,West,B,92118,0,,69.0,3.2,215.59,5.79,3791.27,3565.32,4781.43,4187.1675,598.864060945118,4144.13,15,4,2025,0,1,0
6,5,2025-04-18,5660.72,396,0,West,B,92118,0,,66.4,3.2,216.09,5.82,4246.78,3791.27,4610.65,4053.505,467.2107183773481,4361.745,16,4,2025,0,1,0
6,5,2025-04-25,4756.47,569,1,West,B,92118,0,,66.9,3.2,215.96,5.92,5660.72,4246.78,3565.32,4316.0225,940.1995036648755,4399.10875,17,4,2025,0,1,0
6,5,2025-05-02,2086.75,177,0,West,B,92118,0,,73.2,3.2,215.5,6.06,4756.47,5660.72,3791.27,4613.81,801.5933083968943,4410.740000000001,18,5,2025,0,1,0
6,5,2025-05-09,5151.23,349,1,West,B,92118,0,,75.8,3.2,216.38,5.77,2086.75,4756.47,4246.78,4187.68,1517.758059397702,4187.42375,19,5,2025,0,1,0
6,5,2025-05-16,3865.52,390,0,West,B,92118,0,,81.5,3.2,215.97,5.91,5151.23,2086.75,5660.72,4413.7925000000005,1594.9082442233716,4233.64875,20,5,2025,0,1,0
6,5,2025-05-23,3200.96,221,0,West,B,92118,0,,81.9,3.21,216.04,6.06,3865.52,5151.23,4756.47,3964.9925,1362.7528152572932,4140.5075,21,5,2025,0,1,0
6,5,2025-05-30,4217.09,518,0,West,B,92118,0,,82.3,3.2,215.93,5.71,3200.96,3865.52,2086.75,3576.1150000000002,1281.105238261093,4094.9624999999996,22,5,2025,0,1,0
6,5,2025-06-06,3125.39,326,0,West,B,92118,0,,87.0,3.2,216.1,5.74,4217.09,3200.96,5151.23,4108.7,812.7618784121286,4148.1900000000005,23,6,2025,0,1,0
6,5,2025-06-13,3521.09,275,0,West,B,92118,0,,80.2,3.2,216.48,5.82,3125.39,4217.09,3865.52,3602.24,527.8157638797954,4008.01625,24,6,2025,0,1,0
6,5,2025-06-20,4600.25,391,1,West,B,92118,0,,82.6,3.2,216.34,5.81,3521.09,3125.39,3200.96,3516.1325,497.78824134868023,3740.5625000000005,25,6,2025,0,1,0
6,5,2025-06-27,3777.56,388,0,West,B,92118,0,,82.1,3.2,216.55,5.94,4600.25,3521.09,4217.09,3865.955,665.79609558784,3721.035,26,6,2025,0,1,0
6,5,2025-07-04,5199.32,381,0,West,B,92118,1,Independence Day,83.8,3.2,216.61,5.87,3777.56,4600.25,3125.39,3756.0724999999998,623.4512959526286,3932.38625,27,7,2025,0,1,0
6,5,2025-07-11,4739.54,523,1,West,B,92118,0,,80.5,3.2,216.95,5.67,5199.32,3777.56,3521.09,4274.555,769.4112629147121,3938.3975,28,7,2025,0,1,0
6,5,2025-07-18,4126.05,347,1,West,B,92118,0,,85.9,3.2,216.5,5.89,4739.54,5199.32,4600.25,4579.1675,592.5446587600068,4047.65,29,7,2025,0,1,0
6,5,2025-07-25,1806.91,154,0,West,B,92118,0,,82.3,3.2,216.21,5.78,4126.05,4739.54,3777.56,4460.6175,632.9776470184493,4163.28625,30,7,2025,0,1,0
6,5,2025-08-01,3341.46,285,0,West,B,92118,0,,77.2,3.2,217.02,5.96,1806.91,4126.05,5199.32,3967.955,1506.288230109589,3862.0137499999996,31,8,2025,0,1,0
6,5,2025-08-08,4657.15,337,1,West,B,92118,0,,76.9,3.2,216.65,5.76,3341.46,1806.91,4739.54,3503.49,1267.548549155683,3889.0224999999996,32,8,2025,0,1,0
6,5,2025-08-15,1499.41,127,0,West,B,92118,0,,79.0,3.2,217.13,5.76,4657.15,3341.46,4126.05,3482.8925,1241.1624576010763,4031.0299999999997,33,8,2025,0,1,0
6,5,2025-08-22,1645.96,121,0,West,B,92118,0,,78.3,3.2,216.97,5.87,1499.41,4657.15,1806.91,2826.2325,1462.5542239606052,3643.4249999999997,34,8,2025,0,1,0
6,5,2025-08-29,2215.72,216,0,West,B,92118,0,,79.3,3.19,216.86,5.89,1645.96,1499.41,3341.46,2785.995,1501.6372357863293,3376.975,35,8,2025,0,1,0
6,5,2025-09-05,3467.52,372,0,West,B,92118,0,,79.5,3.2,217.05,5.85,2215.72,1645.96,4657.15,2504.56,1467.9455866618514,3004.025,36,9,2025,0,1,0
6,5,2025-09-12,2113.52,178,0,West,B,92118,0,,69.2,3.2,217.59,5.63,3467.52,2215.72,1499.41,2207.1525,895.2534288261659,2845.0225,37,9,2025,0,1,0
6,5,2025-09-19,4162.07,341,1,West,B,92118,0,,62.1,3.2,217.67,5.85,2113.52,3467.52,1645.96,2360.6800000000003,778.464499554523,2593.45625,38,9,2025,0,1,0
6,5,2025-09-26,2889.07,221,0,West,B,92118,0,,55.6,3.19,217.12,5.69,4162.07,2113.52,2215.72,2989.7075,994.9036472401108,2887.8512499999997,39,9,2025,0,1,0
6,5,2025-10-03,2786.89,190,1,West,B,92118,0,,59.8,3.19,217.2,5.81,2889.07,4162.07,3467.52,3158.045,869.3332699066997,2831.3025000000002,40,10,2025,0,1,0
6,5,2025-10-10,4927.36,606,0,West,B,92118,0,,53.6,3.2,217.52,5.64,2786.89,2889.07,2113.52,2987.8875,855.0610039981599,2597.52,41,10,2025,0,1,0
6,5,2025-10-17,1803.07,191,0,West,B,92118,0,,51.9,3.19,217.0,5.82,4927.36,2786.89,4162.07,3691.3475,1034.5690130798466,3026.01375,42,10,2025,0,1,0
6,5,2025-10-24,2828.16,294,0,West,B,92118,0,,48.4,3.19,217.4,5.69,1803.07,4927.36,2889.07,3101.5975,1311.969400491112,3045.6525,43,10,2025,0,1,0
6,5,2025-10-31,2118.16,228,0,West,B,92118,0,,47.1,3.19,217.34,5.64,2828.16,1803.07,2786.89,3086.37,1315.6067984774204,3122.2074999999995,44,10,2025,0,1,0
6,5,2025-11-07,3215.91,359,0,West,B,92118,0,,48.2,3.19,217.49,5.83,2118.16,2828.16,4927.36,2919.1875,1405.7508225233262,2953.5374999999995,45,11,2025,0,1,0
6,5,2025-11-14,2263.9,241,0,West,B,92118,0,,43.2,3.19,217.2,5.78,3215.91,2118.16,1803.07,2491.325,645.8659049937083,3091.3362500000003,46,11,2025,0,1,0
6,5,2025-11-21,3678.67,280,0,West,B,92118,1,Thanksgiving,40.2,3.19,217.02,5.69,2263.9,3215.91,2828.16,2606.5325,508.71223531417246,2854.065,47,11,2025,0,1,0
